,state_name,date,industry_name,avg_hourly_earnings,unemployment_rate,cpi_national,real_wage_index,wage_growth_yoy
13755,Nebraska,2025-10-01,Professional and Business Services,1299.94,2.8,324.3254,400.81350396854515,0.05718839966819034
13764,Nebraska,2025-11-01,Professional and Business Services,1350.87,2.9,324.122,416.77825016506125,0.09503659930449149
13773,Nebraska,2025-12-01,Professional and Business Services,1306.05,3.0,324.054,403.0346794052843,0.054388542642167303
13459,Nebraska,2023-01-01,Total Private,1018.49,2.3,299.17,340.43854664571984,0.026724329119538703
13468,Nebraska,2023-02-01,Total Private,986.48,2.4,300.84,327.9085228028188,0.0068896532718198955
13477,Nebraska,2023-03-01,Total Private,987.87,2.2,301.836,327.28700353834535,0.0209909462979041
13486,Nebraska,2023-04-01,Total Private,1020.9,2.0,303.363,336.5275264287339,0.04449514533307419
13495,Nebraska,2023-05-01,Total Private,1010.54,2.2,304.127,332.27566115471495,0.01635354226173713
13504,Nebraska,2023-06-01,Total Private,1018.07,2.6,305.109,333.6741951237099,0.036847304687897875
13513,Nebraska,2023-07-01,Total Private,1039.98,2.4,305.691,340.2062867405321,0.05385932734108212
13522,Nebraska,2023-08-01,Total Private,1025.71,2.3,307.026,334.07919850436116,0.03517146721030229
13531,Nebraska,2023-09-01,Total Private,1029.84,2.3,307.789,334.59285419556903,0.039916793731255895
13540,Nebraska,2023-10-01,Total Private,1052.19,2.5,307.671,341.9854324912,0.04084479176971034
13549,Nebraska,2023-11-01,Total Private,1029.08,2.2,307.051,335.14953541919743,0.04086256422705015
13558,Nebraska,2023-12-01,Total Private,1017.93,2.3,306.746,331.84784805669835,0.0390327552593166
13567,Nebraska,2024-01-01,Total Private,1006.48,2.8,308.417,326.3373938531275,-0.011791966538699405
13576,Nebraska,2024-02-01,Total Private,1023.85,2.9,310.326,329.9272378079825,0.03788216689643997
13585,Nebraska,2024-03-01,Total Private,1023.0,2.7,312.332,327.536083398435,0.035561359288165395
13594,Nebraska,2024-04-01,Total Private,1041.0,2.4,313.548,332.00658272417616,0.019688510138113458
13603,Nebraska,2024-05-01,Total Private,1031.91,2.6,314.069,328.56155812894616,0.02114710946622611
13612,Nebraska,2024-06-01,Total Private,1056.66,3.1,314.175,336.32847935068037,0.03790505564450375
13621,Nebraska,2024-07-01,Total Private,1036.84,3.1,314.54,329.63693012017546,-0.0030192888324775957
13630,Nebraska,2024-08-01,Total Private,1047.09,2.8,314.796,332.6249380551214,0.020844098234393593
13639,Nebraska,2024-09-01,Total Private,1067.74,2.6,315.301,338.6414886092972,0.03680183329449238
13648,Nebraska,2024-10-01,Total Private,1058.27,2.7,315.664,335.2520401439505,0.005778424048888509
13657,Nebraska,2024-11-01,Total Private,1051.71,2.7,315.493,333.35446428288424,0.021990515800520916
13666,Nebraska,2024-12-01,Total Private,1083.39,2.6,315.605,343.2740292454175,0.06430697592172363
13675,Nebraska,2025-01-01,Total Private,1065.57,3.2,317.671,335.43194059262566,0.05870956203799382
13684,Nebraska,2025-02-01,Total Private,1088.96,3.4,319.082,341.2790442582158,0.06359329979977546
13693,Nebraska,2025-03-01,Total Private,1087.25,2.9,319.799,339.9791744189319,0.06280547409579662
13702,Nebraska,2025-04-01,Total Private,1090.66,2.9,320.795,339.98659580105675,0.0477041306436119
13711,Nebraska,2025-05-01,Total Private,1082.83,2.9,321.465,336.8422689872926,0.04934538864823468
13720,Nebraska,2025-06-01,Total Private,1102.62,3.3,322.561,341.83301763077367,0.043495542558627864
13729,Nebraska,2025-07-01,Total Private,1090.2,3.2,323.048,337.4730690176073,0.05146406388642433
13738,Nebraska,2025-08-01,Total Private,1094.78,2.8,323.976,337.9200928463837,0.0455452730901833
13747,Nebraska,2025-09-01,Total Private,1105.02,2.8,324.8,340.2155172413793,0.034914866915166654
13756,Nebraska,2025-10-01,Total Private,1104.69,2.8,324.2576,340.68283981624484,0.04386404225764706
13765,Nebraska,2025-11-01,Total Private,1135.53,2.9,324.122,350.3403039596201,0.07969877627863187
13774,Nebraska,2025-12-01,Total Private,1109.55,3.0,324.054,342.39663759743746,0.02414642926369992
13460,Nebraska,2023-01-01,"Trade, Transportation, and Utilities",826.74,2.3,299.17,276.3445532640305,0.05594298413671539
13469,Nebraska,2023-02-01,"Trade, Transportation, and Utilities",804.96,2.4,300.84,267.57080175508577,0.023913707133408124
13478,Nebraska,2023-03-01,"Trade, Transportation, and Utilities",806.98,2.2,301.836,267.35710783339294,0.04802597402597408
13487,Nebraska,2023-04-01,"Trade, Transportation, and Utilities",850.97,2.0,303.363,280.51212573715316,0.06778342430516338
13496,Nebraska,2023-05-01,"Trade, Transportation, and Utilities",858.6,2.2,304.127,282.31626919017384,0.054260139241905314
13505,Nebraska,2023-06-01,"Trade, Transportation, and Utilities",860.64,2.6,305.109,282.0762416054591,0.059444820582261304
13514,Nebraska,2023-07-01,"Trade, Transportation, and Utilities",872.42,2.4,305.691,285.3927658975894,0.07926022143873324
13523,Nebraska,2023-08-01,"Trade, Transportation, and Utilities",867.2,2.3,307.026,282.45164904600915,0.06441476826394354
13532,Nebraska,2023-09-01,"Trade, Transportation, and Utilities",865.38,2.3,307.789,281.1601454243004,0.07012749329145396
13541,Nebraska,2023-10-01,"Trade, Transportation, and Utilities",865.31,2.5,307.671,281.24522623191655,0.046475909442724506
13550,Nebraska,2023-11-01,"Trade, Transportation, and Utilities",854.8,2.2,307.051,278.3902348469798,0.05378650591121459
13559,Nebraska,2023-12-01,"Trade, Transportation, and Utilities",858.09,2.3,306.746,279.7395891062965,0.056995393067428735
13568,Nebraska,2024-01-01,"Trade, Transportation, and Utilities",847.45,2.8,308.417,274.7740883284644,0.02505019715992951
13577,Nebraska,2024-02-01,"Trade, Transportation, and Utilities",854.07,2.9,310.326,275.2170298331432,0.06100924269528929
13586,Nebraska,2024-03-01,"Trade, Transportation, and Utilities",859.91,2.7,312.332,275.3192116081606,0.06559022528439362
13595,Nebraska,2024-04-01,"Trade, Transportation, and Utilities",870.17,2.4,313.548,277.52369653131257,0.022562487514248275
13604,Nebraska,2024-05-01,"Trade, Transportation, and Utilities",884.23,2.6,314.069,281.54004374834824,0.02985092010249235
13613,Nebraska,2024-06-01,"Trade, Transportation, and Utilities",878.95,3.1,314.175,279.7644624811013,0.02127486521658306
13622,Nebraska,2024-07-01,"Trade, Transportation, and Utilities",864.44,3.1,314.54,274.8267310993832,-0.009146970495861995
13631,Nebraska,2024-08-01,"Trade, Transportation, and Utilities",857.46,2.8,314.796,272.3859261235848,-0.01123154981549812
13640,Nebraska,2024-09-01,"Trade, Transportation, and Utilities",872.04,2.6,315.301,276.5738135939943,0.0076960410455522155
13649,Nebraska,2024-10-01,"Trade, Transportation, and Utilities",875.4,2.7,315.664,277.3201885549191,0.011660560955033539
13658,Nebraska,2024-11-01,"Trade, Transportation, and Utilities",868.0,2.7,315.493,275.12496315290673,0.015442208703790428
13667,Nebraska,2024-12-01,"Trade, Transportation, and Utilities",868.89,2.6,315.605,275.3093265315822,0.012586092367933288
13676,Nebraska,2025-01-01,"Trade, Transportation, and Utilities",839.61,3.2,317.671,264.3017461461701,-0.009251283261549337
13685,Nebraska,2025-02-01,"Trade, Transportation, and Utilities",846.7,3.4,319.082,265.3549871192985,-0.008629269263643491
13694,Nebraska,2025-03-01,"Trade, Transportation, and Utilities",842.69,2.9,319.799,263.5061397940582,-0.02002535149027218
13703,Nebraska,2025-04-01,"Trade, Transportation, and Utilities",860.23,2.9,320.795,268.1556757430758,-0.011423055265063042
13712,Nebraska,2025-05-01,"Trade, Transportation, and Utilities",887.67,2.9,321.465,276.1327049601045,0.003890390509256658
13721,Nebraska,2025-06-01,"Trade, Transportation, and Utilities",895.59,3.3,322.561,277.6498088733604,0.01893167984526989
13730,Nebraska,2025-07-01,"Trade, Transportation, and Utilities",878.41,3.2,323.048,271.9131522250563,0.016160751469159074
13739,Nebraska,2025-08-01,"Trade, Transportation, and Utilities",883.22,2.8,323.976,272.61895942909354,0.030042217712779484
13748,Nebraska,2025-09-01,"Trade, Transportation, and Utilities",875.39,2.8,324.8,269.51662561576353,0.00384156690060089
13757,Nebraska,2025-10-01,"Trade, Transportation, and Utilities",879.83,2.8,324.1898,271.3934861615017,0.005060543751427948
13766,Nebraska,2025-11-01,"Trade, Transportation, and Utilities",875.75,2.9,324.122,270.1914711127292,0.008928571428571397
13775,Nebraska,2025-12-01,"Trade, Transportation, and Utilities",856.22,3.0,324.054,264.22139519956556,-0.014581822785392773
13872,Nevada,2023-01-01,Construction,1265.99,5.4,299.17,423.16742988936056,0.0151064426893317
13880,Nevada,2023-02-01,Construction,1300.35,5.3,300.84,432.2397287594735,-0.002875546353807268
13888,Nevada,2023-03-01,Construction,1298.08,5.0,301.836,430.06135782345376,0.017790636589592124
13896,Nevada,2023-04-01,Construction,1350.99,4.8,303.363,445.33776366926753,0.03783397606280814
13904,Nevada,2023-05-01,Construction,1340.25,5.1,304.127,440.6876074797699,0.03492610152738962
13912,Nevada,2023-06-01,Construction,1335.02,5.2,305.109,437.55510325817994,0.04428973717146434
13920,Nevada,2023-07-01,Construction,1347.06,5.3,305.691,440.6606671442732,0.06561928946056916
13928,Nevada,2023-08-01,Construction,1412.52,5.3,307.026,460.06527134509776,0.09083326897829935
13936,Nevada,2023-09-01,Construction,1398.7,5.2,307.789,454.4346938974428,0.07790476337266217
13944,Nevada,2023-10-01,Construction,1400.56,5.2,307.671,455.2135235365049,0.06142431660237513
13952,Nevada,2023-11-01,Construction,1309.22,4.9,307.051,426.3851933392173,0.01158999242787151
13960,Nevada,2023-12-01,Construction,1374.35,5.0,306.746,448.0417022552861,0.03153873289650466
13968,Nevada,2024-01-01,Construction,1350.73,5.4,308.417,437.95575470872234,0.06693575778639649
13976,Nevada,2024-02-01,Construction,1400.3,5.4,310.326,451.23515271037553,0.07686392125197061
13984,Nevada,2024-03-01,Construction,1371.46,5.3,312.332,439.10326191360474,0.056529643781585204
13992,Nevada,2024-04-01,Construction,1401.6,5.2,313.548,447.0128975467871,0.03746141718295459
14000,Nevada,2024-05-01,Construction,1427.04,5.3,314.069,454.37149161489987,0.06475657526580858
14008,Nevada,2024-06-01,Construction,1494.15,5.8,314.175,475.5788971114825,0.11919671615406524
14016,Nevada,2024-07-01,Construction,1484.78,6.1,314.54,472.04807019774904,0.10223746529479016
14024,Nevada,2024-08-01,Construction,1512.4,5.9,314.796,480.4381250079417,0.07071050321411376
14032,Nevada,2024-09-01,Construction,1507.88,5.5,315.301,478.23508330135337,0.07805819689711879
14040,Nevada,2024-10-01,Construction,1457.63,5.6,315.664,461.76630847990276,0.04074798651967804
14048,Nevada,2024-11-01,Construction,1390.51,5.7,315.493,440.7419499006317,0.062090404973953905
14056,Nevada,2024-12-01,Construction,1466.64,5.6,315.605,464.7074666117457,0.06715174446101813
14064,Nevada,2025-01-01,Construction,1464.71,5.9,317.671,461.0776558137193,0.08438399976309108
14072,Nevada,2025-02-01,Construction,1421.07,5.7,319.082,445.3620072583223,0.01483253588516753
14080,Nevada,2025-03-01,Construction,1498.04,5.4,319.799,468.4317336827195,0.09229580155454764
14088,Nevada,2025-04-01,Construction,1529.27,5.0,320.795,476.7125422777786,0.09108875570776265
14096,Nevada,2025-05-01,Construction,1552.85,5.2,321.465,483.0541427527103,0.08816150913779564
14104,Nevada,2025-06-01,Construction,1564.26,5.6,322.561,484.95013346312794,0.04692299969882541
14112,Nevada,2025-07-01,Construction,1600.74,5.6,323.048,495.51150293454845,0.0780991123264052
14120,Nevada,2025-08-01,Construction,1616.26,5.3,323.976,498.88263328147764,0.06867230891298592
14128,Nevada,2025-09-01,Construction,1600.74,5.4,324.8,492.83866995073885,0.06158314985277347
14136,Nevada,2025-10-01,Construction,1633.99,5.4,324.7246666666667,503.192448166344,0.12099092362259278
14144,Nevada,2025-11-01,Construction,1592.74,5.1,324.122,491.4013858979026,0.145435847279056
14152,Nevada,2025-12-01,Construction,1638.52,4.9,324.054,505.6317774198128,0.1171930398734522
13873,Nevada,2023-01-01,Financial Activities,1076.0,5.4,299.17,359.6617307885149,0.012648697485318605
13881,Nevada,2023-02-01,Financial Activities,1093.29,5.3,300.84,363.41244515357005,0.012521185067190244
13889,Nevada,2023-03-01,Financial Activities,1085.56,5.0,301.836,359.65226149299616,0.0001934859722669824
13897,Nevada,2023-04-01,Financial Activities,1126.19,4.8,303.363,371.23512096069726,0.0341505968778697
13905,Nevada,2023-05-01,Financial Activities,1116.9,5.1,304.127,367.2478931499012,0.014349287076560024
13913,Nevada,2023-06-01,Financial Activities,1089.56,5.2,305.109,357.10516569488277,0.0009370349275175105
13921,Nevada,2023-07-01,Financial Activities,1157.97,5.3,305.691,378.8040864794842,0.043517049960349
13929,Nevada,2023-08-01,Financial Activities,1148.66,5.3,307.026,374.1246669663156,0.04634808431561899
13937,Nevada,2023-09-01,Financial Activities,1165.82,5.2,307.789,378.77247075106646,0.07796578825705036
13945,Nevada,2023-10-01,Financial Activities,1205.15,5.2,307.671,391.70087528561356,0.10862225983607332
13953,Nevada,2023-11-01,Financial Activities,1181.1,4.9,307.051,384.6592259917733,0.11283848719543221
13961,Nevada,2023-12-01,Financial Activities,1155.46,5.0,306.746,376.6829885312278,0.10191781344472117
13969,Nevada,2024-01-01,Financial Activities,1221.38,5.4,308.417,396.0157838251459,0.13511152416356897
13977,Nevada,2024-02-01,Financial Activities,1202.5,5.4,310.326,387.49573029652686,0.099891154222576
13985,Nevada,2024-03-01,Financial Activities,1206.86,5.3,312.332,386.4029302152837,0.11173956299053023
13993,Nevada,2024-04-01,Financial Activities,1239.48,5.2,313.548,395.3078954418462,0.10059581420541819
14001,Nevada,2024-05-01,Financial Activities,1299.83,5.3,314.069,413.86765328637966,0.16378368699077783
14009,Nevada,2024-06-01,Financial Activities,1306.06,5.8,314.175,415.7109890984324,0.19870406402584528
14017,Nevada,2024-07-01,Financial Activities,1275.26,6.1,314.54,405.43651045971893,0.10128932528476553
14025,Nevada,2024-08-01,Financial Activities,1324.13,5.9,314.796,420.63113889630114,0.152760608012815
14033,Nevada,2024-09-01,Financial Activities,1364.36,5.5,315.301,432.716673908424,0.1703007325316086
14041,Nevada,2024-10-01,Financial Activities,1342.66,5.6,315.664,425.3446702823256,0.11410197900676256
14049,Nevada,2024-11-01,Financial Activities,1337.25,5.7,315.493,423.8604343044061,0.1322072644145289
14057,Nevada,2024-12-01,Financial Activities,1392.94,5.6,315.605,441.35549183314583,0.20552853409031901
14065,Nevada,2025-01-01,Financial Activities,1367.47,5.9,317.671,430.46737032968076,0.1196106043983034
14073,Nevada,2025-02-01,Financial Activities,1411.02,5.7,319.082,442.2123466695082,0.1734054054054055
14081,Nevada,2025-03-01,Financial Activities,1412.37,5.4,319.799,441.64303202949355,0.1702848714846792
14089,Nevada,2025-04-01,Financial Activities,1402.86,5.0,320.795,437.3073146401907,0.13181334107851672
14097,Nevada,2025-05-01,Financial Activities,1421.76,5.2,321.465,442.2752088096683,0.09380457444435053
14105,Nevada,2025-06-01,Financial Activities,1436.81,5.6,322.561,445.4382271880358,0.10011025527158024
14113,Nevada,2025-07-01,Financial Activities,1402.97,5.6,323.048,434.2914984770065,0.10014428430280886
14121,Nevada,2025-08-01,Financial Activities,1463.65,5.3,323.976,451.77729214509725,0.10536729777287723
14129,Nevada,2025-09-01,Financial Activities,1470.1,5.4,324.8,452.61699507389153,0.07750153918320679
14137,Nevada,2025-10-01,Financial Activities,1433.62,5.4,324.64933333333335,441.59031077634535,0.06774611591914548
14145,Nevada,2025-11-01,Financial Activities,1504.41,5.1,324.122,464.1493018061101,0.12500280426247912
14153,Nevada,2025-12-01,Financial Activities,1415.18,4.9,324.054,436.71116542304685,0.015966229701207535
13874,Nevada,2023-01-01,Goods Producing,1359.38,5.4,299.17,454.38379516662775,-0.017888363893825754
13882,Nevada,2023-02-01,Goods Producing,1384.69,5.3,300.84,460.2745645525862,-0.01970931590833458
13890,Nevada,2023-03-01,Goods Producing,1368.09,5.0,301.836,453.25607283425427,-0.01214519355048349
13898,Nevada,2023-04-01,Goods Producing,1421.14,4.8,303.363,468.4618757066617,0.01663220997360315
13906,Nevada,2023-05-01,Goods Producing,1379.82,5.1,304.127,453.69861932679436,-0.0045019696117051256
13914,Nevada,2023-06-01,Goods Producing,1397.48,5.2,305.109,458.0264757840641,0.01653391525731962
13922,Nevada,2023-07-01,Goods Producing,1382.06,5.3,305.691,452.1101373609299,0.010196548523145
13930,Nevada,2023-08-01,Goods Producing,1411.34,5.3,307.026,459.6809390735638,0.029333683412101186
13938,Nevada,2023-09-01,Goods Producing,1409.74,5.2,307.789,458.02156672265744,0.029255222060788233
13946,Nevada,2023-10-01,Goods Producing,1425.23,5.2,307.671,463.23182880414475,0.027244617746480904
13954,Nevada,2023-11-01,Goods Producing,1336.34,4.9,307.051,435.21760228756784,-0.02984500344840113
13962,Nevada,2023-12-01,Goods Producing,1377.4,5.0,306.746,449.03601024952246,-0.012956115458480189
13970,Nevada,2024-01-01,Goods Producing,1384.43,5.4,308.417,448.88251944607475,0.01842751842751844
13978,Nevada,2024-02-01,Goods Producing,1407.03,5.4,310.326,453.4038398329498,0.01613357502401258
13986,Nevada,2024-03-01,Goods Producing,1397.37,5.3,312.332,447.39892166028454,0.021402100738986407
13994,Nevada,2024-04-01,Goods Producing,1385.25,5.2,313.548,441.79838493627767,-0.025254373249644746
